,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
313,31ODACBENUFGD65PHXYXIIOGZ5DSQC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3G5W44VEU7ITYHWWZUPKM1PQROCKGW,A3T9WZOUQGE2UW,Submitted,Wed Nov 27 10:10:04 PST 2019,Wed Nov 27 10:10:08 PST 2019,Sat Nov 30 10:10:08 PST 2019,,,,4,100% (6/6),100% (6/6),100% (6/6),is an important stage,she 's dead,1 - Not Similar At All,,
314,31ODACBENUFGD65PHXYXIIOGZ5DSQC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3SNVL38CI4SGH5GRX8T1WA4BTWKKCM,AX3RDV6XXR1XB,Submitted,Wed Nov 27 10:10:02 PST 2019,Wed Nov 27 10:10:07 PST 2019,Sat Nov 30 10:10:07 PST 2019,,,,5,100% (135/135),100% (135/135),100% (135/135),is an important stage,she 's dead,1 - Not Similar At All,,
315,3R5OYNIC2C9WSUHP6KOYSIUSWS5PT7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3IHR8NYAM71EXS0SHLSR9TEMVT9P4F,A1540UBS9SMV3Q,Submitted,Wed Nov 27 10:11:00 PST 2019,Wed Nov 27 10:11:09 PST 2019,Sat Nov 30 10:11:09 PST 2019,,,,9,100% (121/121),100% (121/121),100% (121/121),continue its consideration of this matter,that 's adorable,1 - Not Similar At All,,
316,3R5OYNIC2C9WSUHP6KOYSIUSWS5PT7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3KKG4CDWKIYT55KL0WWUN3E7QPS490,A1WPM0D7KN3N50,Submitted,Wed Nov 27 10:11:06 PST 2019,Wed Nov 27 10:11:16 PST 2019,Sat Nov 30 10:11:16 PST 2019,,,,10,100% (168/168),100% (168/168),100% (168/168),continue its consideration of this matter,that 's adorable,2,,
317,3R5OYNIC2C9WSUHP6KOYSIUSWS5PT7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3T3IWE1XG6NJEPGXWZ8OH6GOGOBQT2,A2MV1325939NBM,Submitted,Wed Nov 27 10:09:13 PST 2019,Wed Nov 27 10:15:30 PST 2019,Sat Nov 30 10:15:30 PST 2019,,,,377,100% (143/143),100% (143/143),100% (143/143),continue its consideration of this matter,that 's adorable,1 - Not Similar At All,,
318,34D9ZRXCYRUOQQY8S11BSI9BVNRSA5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3EICBYG644WL6LA9FNTPVV4YE7LJCN,ABBMKMTKDC065,Submitted,Wed Nov 27 10:11:42 PST 2019,Wed Nov 27 10:11:58 PST 2019,Sat Nov 30 10:11:58 PST 2019,,,,16,100% (134/134),100% (134/134),100% (134/134),apply them,is in accordance with the,2,,
319,34D9ZRXCYRUOQQY8S11BSI9BVNRSA5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3FIJLY1B6U4OV8XH12OA0XBDKJJPF4,A2LKB11B1PALLY,Submitted,Wed Nov 27 10:11:51 PST 2019,Wed Nov 27 10:12:12 PST 2019,Sat Nov 30 10:12:12 PST 2019,,,,21,100% (15/15),100% (15/15),100% (15/15),apply them,is in accordance with the,1 - Not Similar At All,,
320,34D9ZRXCYRUOQQY8S11BSI9BVNRSA5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3Y9N9SS8LYBKQZEYCYWDZU5R3A9D33,A1MWYS9YMR5MGQ,Submitted,Wed Nov 27 10:09:35 PST 2019,Wed Nov 27 10:09:47 PST 2019,Sat Nov 30 10:09:47 PST 2019,,,,12,100% (2/2),100% (2/2),100% (2/2),apply them,is in accordance with the,1 - Not Similar At All,,
321,36JW4WBR06KUW810SNB425D0JSNHFM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,31T4R4OBOSGSMQ97EE4SS5ZPNCJC77,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 10:08:49 PST 2019,Wed Nov 27 10:08:52 PST 2019,Sat Nov 30 10:08:52 PST 2019,,,,3,100% (13/13),100% (13/13),100% (13/13),had originally been,by member states .,4,,
322,36JW4WBR06KUW810SNB425D0JSNHFM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3NQL1CS15R870JB8S4PXVA7BCI8VYQ,A3T9WZOUQGE2UW,Submitted,Wed Nov 27 10:09:31 PST 2019,Wed Nov 27 10:09:35 PST 2019,Sat Nov 30 10:09:35 PST 2019,,,,4,100% (6/6),100% (6/6),100% (6/6),had originally been,by member states .,1 - Not Similar At All,,
323,36JW4WBR06KUW810SNB425D0JSNHFM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3O6CYIULED13YZR88DX4ERKCN3ZUW1,A96HQDKRSAZZT,Submitted,Wed Nov 27 10:09:05 PST 2019,Wed Nov 27 10:09:36 PST 2019,Sat Nov 30 10:09:36 PST 2019,,,,31,100% (4/4),100% (4/4),100% (4/4),had originally been,by member states .,1 - Not Similar At All,,
324,3B9J25CZ25DCJ5V6CFX2YDZZVQCSC7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3HFNH7HEMHEF9KURCZ9HIN1ZQU3GQJ,A702ADPGVW46V,Submitted,Wed Nov 27 10:09:24 PST 2019,Wed Nov 27 10:09:31 PST 2019,Sat Nov 30 10:09:31 PST 2019,,,,7,100% (27/27),100% (27/27),100% (27/27),endangered wildlife in,continues,1 - Not Similar At All,,
325,3B9J25CZ25DCJ5V6CFX2YDZZVQCSC7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3MHW492WW0D762MU911M1FK438UVM0,A33SLNJSOTIAQJ,Submitted,Wed Nov 27 10:09:26 PST 2019,Wed Nov 27 10:09:28 PST 2019,Sat Nov 30 10:09:28 PST 2019,,,,2,0% (0/0),0% (0/0),0% (0/0),endangered wildlife in,continues,1 - Not Similar At All,,
326,3B9J25CZ25DCJ5V6CFX2YDZZVQCSC7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3YZ8UPK3VTMUK1L3RMX32XD9VNHUCS,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:09:35 PST 2019,Wed Nov 27 10:09:39 PST 2019,Sat Nov 30 10:09:39 PST 2019,,,,4,100% (439/439),100% (439/439),100% (439/439),endangered wildlife in,continues,5 - Highly Similar,,
327,33N1S8XHHMLPXE7MRA2QDADBE8M1ZW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,33OOO72IVHLFKO6ERH7TX1R7C9BTC1,A2F6ZON8X5EAGL,Submitted,Wed Nov 27 10:11:02 PST 2019,Wed Nov 27 10:11:12 PST 2019,Sat Nov 30 10:11:12 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),regarding the application of the,voting for this,3,,
328,33N1S8XHHMLPXE7MRA2QDADBE8M1ZW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3FK0YFF9PZGQWPG3NT2DOB3HU16VVH,A1PEEFFG1YL103,Submitted,Wed Nov 27 10:09:30 PST 2019,Wed Nov 27 10:09:39 PST 2019,Sat Nov 30 10:09:39 PST 2019,,,,9,100% (13/13),100% (13/13),100% (13/13),regarding the application of the,voting for this,1 - Not Similar At All,,
329,33N1S8XHHMLPXE7MRA2QDADBE8M1ZW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3NKQQ8O39Y54PTRHRISEM3VRGNUDUC,A2UEGJLWV8VYZA,Submitted,Wed Nov 27 10:10:28 PST 2019,Wed Nov 27 10:10:33 PST 2019,Sat Nov 30 10:10:33 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),regarding the application of the,voting for this,3,,
330,3UYRNV2KITZDRPDON70BXXTAI0JN8K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,34QN5IT0TZRCSCJAC33EB4TJP7S80X,A2G44A4ZPWRPXU,Submitted,Wed Nov 27 10:08:47 PST 2019,Wed Nov 27 10:28:12 PST 2019,Sat Nov 30 10:28:12 PST 2019,,,,1165,100% (84/84),100% (84/84),100% (84/84),and the costs of,with a view to increasing,1 - Not Similar At All,,
331,3UYRNV2KITZDRPDON70BXXTAI0JN8K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3IO1LGZLK9X76N5PESJVK53A2AF68X,A13STUE0VL42FA,Submitted,Wed Nov 27 10:09:48 PST 2019,Wed Nov 27 10:09:53 PST 2019,Sat Nov 30 10:09:53 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),and the costs of,with a view to increasing,3,,
332,3UYRNV2KITZDRPDON70BXXTAI0JN8K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3VW6495TLJ0O4D6DXFCH29B5UZAYY2,A39D25R6PBMISX,Submitted,Wed Nov 27 10:09:24 PST 2019,Wed Nov 27 10:17:55 PST 2019,Sat Nov 30 10:17:55 PST 2019,,,,511,100% (2/2),100% (2/2),100% (2/2),and the costs of,with a view to increasing,3,,
333,3GMLHYZ0LEX51LOFXCARA596JBFUYX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,34Q075JO1XDUHCZPDIUZWU6BB1N016,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:09:40 PST 2019,Wed Nov 27 10:09:44 PST 2019,Sat Nov 30 10:09:44 PST 2019,,,,4,100% (439/439),100% (439/439),100% (439/439),/ or recommendations,i therefore propose,3,,
334,3GMLHYZ0LEX51LOFXCARA596JBFUYX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,37U1UTWH9VM0S6396GMTV0U6YXSR8F,A280UKMMBLRURU,Submitted,Wed Nov 27 10:09:20 PST 2019,Wed Nov 27 10:09:33 PST 2019,Sat Nov 30 10:09:33 PST 2019,,,,13,100% (2/2),100% (2/2),100% (2/2),/ or recommendations,i therefore propose,2,,
335,3GMLHYZ0LEX51LOFXCARA596JBFUYX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3YHH42UU5BF77J3T6SCIG9FP97S0LC,A33SLNJSOTIAQJ,Submitted,Wed Nov 27 10:09:31 PST 2019,Wed Nov 27 10:09:34 PST 2019,Sat Nov 30 10:09:34 PST 2019,,,,3,0% (0/0),0% (0/0),0% (0/0),/ or recommendations,i therefore propose,1 - Not Similar At All,,
336,32204AGAABC0A8XV37HMKQDCK7NHGL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,39N5ACM9HENFUY64YGOIQ1P2HLMP9A,A2F6ZON8X5EAGL,Submitted,Wed Nov 27 10:08:44 PST 2019,Wed Nov 27 10:08:53 PST 2019,Sat Nov 30 10:08:53 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),concepts and,"oh , fucking shit !",1 - Not Similar At All,,
337,32204AGAABC0A8XV37HMKQDCK7NHGL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3TYCR1GOTCJ4949JAMPAM8IBRE9LZN,A5R83F7ZE6LX8,Submitted,Wed Nov 27 10:08:14 PST 2019,Wed Nov 27 10:08:19 PST 2019,Sat Nov 30 10:08:19 PST 2019,,,,5,100% (4/4),100% (4/4),100% (4/4),concepts and,"oh , fucking shit !",2,,
338,32204AGAABC0A8XV37HMKQDCK7NHGL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3U5JL4WY5K9J612J3C28360PXSGX49,A29IS23K76GS7W,Submitted,Wed Nov 27 10:08:17 PST 2019,Wed Nov 27 10:08:21 PST 2019,Sat Nov 30 10:08:21 PST 2019,,,,4,100% (1/1),100% (1/1),100% (1/1),concepts and,"oh , fucking shit !",4,,
339,3ZUE82NE0A113X07PJHYPSK1G9XF85,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3D8YOU6S9EK54KC2HVK0GXLZZ176UD,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 10:10:04 PST 2019,Wed Nov 27 10:10:11 PST 2019,Sat Nov 30 10:10:11 PST 2019,,,,7,100% (319/319),100% (319/319),100% (319/319),been actively involved,note with satisfaction that,2,,
340,3ZUE82NE0A113X07PJHYPSK1G9XF85,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3SNVL38CI4SGH5GRX8T1WA4BTWKCKE,A33SLNJSOTIAQJ,Submitted,Wed Nov 27 10:10:00 PST 2019,Wed Nov 27 10:10:03 PST 2019,Sat Nov 30 10:10:03 PST 2019,,,,3,0% (0/0),0% (0/0),0% (0/0),been actively involved,note with satisfaction that,1 - Not Similar At All,,
341,3ZUE82NE0A113X07PJHYPSK1G9XF85,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3Z4AIRP3C6D2E250GUJ658TML881X2,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 10:09:55 PST 2019,Wed Nov 27 10:09:58 PST 2019,Sat Nov 30 10:09:58 PST 2019,,,,3,100% (13/13),100% (13/13),100% (13/13),been actively involved,note with satisfaction that,2,,
342,3VO4XFFP15MUU8LXTU0MNRSKCR0Q7N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,31Z0PCVWUKF987BI00ZIHFZTBYL7TN,A8BINMWK706J,Submitted,Wed Nov 27 10:11:35 PST 2019,Wed Nov 27 10:11:39 PST 2019,Sat Nov 30 10:11:39 PST 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),recommendations of the task,n't know what you 're saying,2,,
343,3VO4XFFP15MUU8LXTU0MNRSKCR0Q7N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,38F71OA9GTWIA5049MWIJTHIFE8FMY,A96HQDKRSAZZT,Submitted,Wed Nov 27 10:11:38 PST 2019,Wed Nov 27 10:11:55 PST 2019,Sat Nov 30 10:11:55 PST 2019,,,,17,100% (4/4),100% (4/4),100% (4/4),recommendations of the task,n't know what you 're saying,1 - Not Similar At All,,
344,3VO4XFFP15MUU8LXTU0MNRSKCR0Q7N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3QILPRALQ5VFD8BHD95CMGPWX058NA,A33SLNJSOTIAQJ,Submitted,Wed Nov 27 10:11:41 PST 2019,Wed Nov 27 10:11:44 PST 2019,Sat Nov 30 10:11:44 PST 2019,,,,3,0% (0/0),0% (0/0),0% (0/0),recommendations of the task,n't know what you 're saying,1 - Not Similar At All,,
345,373L46LKP76130O4HY5MUVLK4G8KJW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3I0BTBYZAXLR7IASP718AHHLIMW0Y4,A258OCH27S72CF,Submitted,Wed Nov 27 10:09:40 PST 2019,Wed Nov 27 10:09:47 PST 2019,Sat Nov 30 10:09:47 PST 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),all necessary steps to,"-yes , i am",1 - Not Similar At All,,
346,373L46LKP76130O4HY5MUVLK4G8KJW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3NG53N1RLVJFGTNUTOI4Q5URXF68P6,A3BCGN11HDM8QR,Submitted,Wed Nov 27 10:10:50 PST 2019,Wed Nov 27 10:10:54 PST 2019,Sat Nov 30 10:10:54 PST 2019,,,,4,100% (462/462),100% (462/462),100% (462/462),all necessary steps to,"-yes , i am",4,,
347,373L46LKP76130O4HY5MUVLK4G8KJW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3NPFYT4IZC4ZIHV3YD49CVXSNXRGXH,A2RHXND42JWM92,Submitted,Wed Nov 27 10:09:46 PST 2019,Wed Nov 27 10:09:54 PST 2019,Sat Nov 30 10:09:54 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),all necessary steps to,"-yes , i am",2,,
348,3TX9T2ZCB91IYFNPOYRB6035ALUWZP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,324G5B4FB388SYER2YB8X4XOENM709,A3D6DQGF78M17W,Submitted,Wed Nov 27 10:08:24 PST 2019,Wed Nov 27 10:08:35 PST 2019,Sat Nov 30 10:08:35 PST 2019,,,,11,100% (42/42),100% (42/42),100% (42/42),these programmes,planning and coordinating,1 - Not Similar At All,,
349,3TX9T2ZCB91IYFNPOYRB6035ALUWZP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3DL65MZB8DFDV5OH1MIYYFR69ZNCET,A1WPM0D7KN3N50,Submitted,Wed Nov 27 10:08:56 PST 2019,Wed Nov 27 10:09:09 PST 2019,Sat Nov 30 10:09:09 PST 2019,,,,13,100% (168/168),100% (168/168),100% (168/168),these programmes,planning and coordinating,2,,
350,3TX9T2ZCB91IYFNPOYRB6035ALUWZP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3WQ3B2KGE8GV1Z2ZBYROGB2U25K1BT,A1SGL0PAOYW7U7,Submitted,Wed Nov 27 10:09:47 PST 2019,Wed Nov 27 10:09:52 PST 2019,Sat Nov 30 10:09:52 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),these programmes,planning and coordinating,1 - Not Similar At All,,
351,3YLTXLH3DF66NLQU6Q79EZR4LYAHPP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,39LNWE0K4UWLX473JWTPD0B48S1UIU,A1SGL0PAOYW7U7,Submitted,Wed Nov 27 10:09:37 PST 2019,Wed Nov 27 10:09:46 PST 2019,Sat Nov 30 10:09:46 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),relating to the situation in,provided for in this,1 - Not Similar At All,,
352,3YLTXLH3DF66NLQU6Q79EZR4LYAHPP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3MMN5BL1WZ4NUTKBPRVGIKSLCO23MC,AG7G6ZGG73JP7,Submitted,Wed Nov 27 10:09:51 PST 2019,Wed Nov 27 10:10:05 PST 2019,Sat Nov 30 10:10:05 PST 2019,,,,14,100% (43/43),100% (43/43),100% (43/43),relating to the situation in,provided for in this,1 - Not Similar At All,,
353,3YLTXLH3DF66NLQU6Q79EZR4LYAHPP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3RSDURM96AMQY8PMXE0NV6JPCN5EY3,A34M93NJC830DP,Submitted,Wed Nov 27 10:08:48 PST 2019,Wed Nov 27 10:09:08 PST 2019,Sat Nov 30 10:09:08 PST 2019,,,,20,100% (39/39),100% (39/39),100% (39/39),relating to the situation in,provided for in this,1 - Not Similar At All,,
354,3UQVX1UPFSHZKEJS6KPCCUKUO7H20M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3K772S5NP8B4CDZXNEWZ96OMMRTHE8,A258OCH27S72CF,Submitted,Wed Nov 27 10:09:54 PST 2019,Wed Nov 27 10:10:00 PST 2019,Sat Nov 30 10:10:00 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),outlined that,are discussing,1 - Not Similar At All,,
355,3UQVX1UPFSHZKEJS6KPCCUKUO7H20M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3P59JYT76LK2M6ECUOINLOIL0IYT2S,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 10:10:53 PST 2019,Wed Nov 27 10:10:56 PST 2019,Sat Nov 30 10:10:56 PST 2019,,,,3,100% (149/149),100% (149/149),100% (149/149),outlined that,are discussing,2,,
356,3UQVX1UPFSHZKEJS6KPCCUKUO7H20M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3W2LOLRXLBFKN75AF5JWL53XTXNRKZ,A293Y9SY2ETQN5,Submitted,Wed Nov 27 10:10:55 PST 2019,Wed Nov 27 10:11:03 PST 2019,Sat Nov 30 10:11:03 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),outlined that,are discussing,4,,
357,3S1L4CQSFX5FMLTMMH1CLJQW6XXFA9,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3D4CH1LGEAT9HLD5VXYVWSBAGU1G9Z,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 10:11:38 PST 2019,Wed Nov 27 10:11:44 PST 2019,Sat Nov 30 10:11:44 PST 2019,,,,6,100% (149/149),100% (149/149),100% (149/149),documentation and,has greatly contributed,1 - Not Similar At All,,
