,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
115,33KGGVH24UH0SJ77QSE5GPX068B1XM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3483FV8BEEJWK830YBAUAEQ7G8A269,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:02:40 PST 2019,Wed Nov 27 09:04:42 PST 2019,Sat Nov 30 09:04:42 PST 2019,,,,122,100% (109/109),100% (109/109),100% (109/109),", detailed",issue in detail,4,,
116,33KGGVH24UH0SJ77QSE5GPX068B1XM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3SLE99ER0NDSWVN7J90G85M6FJNBZG,A1WZJ8VFE5TUO6,Submitted,Wed Nov 27 09:06:03 PST 2019,Wed Nov 27 09:06:12 PST 2019,Sat Nov 30 09:06:12 PST 2019,,,,9,100% (1/1),100% (1/1),100% (1/1),", detailed",issue in detail,5 - Highly Similar,,
117,3ZZAYRN1I6RE7U5ORKBJ3IP2MNXOTD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,336YQZE83VEQ887F3AJ9XHQ5QJN5MW,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:10:40 PST 2019,Wed Nov 27 09:10:48 PST 2019,Sat Nov 30 09:10:48 PST 2019,,,,8,100% (145/145),100% (145/145),100% (145/145),was an emergency,was urgent,1 - Not Similar At All,,
118,3ZZAYRN1I6RE7U5ORKBJ3IP2MNXOTD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3RU7GD8VPOTXZD237MO97WUS985PSD,A34US3VPCHGF7O,Submitted,Wed Nov 27 09:10:18 PST 2019,Wed Nov 27 09:10:27 PST 2019,Sat Nov 30 09:10:27 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),was an emergency,was urgent,4,,
119,3ZZAYRN1I6RE7U5ORKBJ3IP2MNXOTD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3X66WABAJWIN2JOPEOXL5F8OG1J3GV,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:09:55 PST 2019,Wed Nov 27 09:10:01 PST 2019,Sat Nov 30 09:10:01 PST 2019,,,,6,100% (294/294),100% (294/294),100% (295/295),was an emergency,was urgent,3,,
120,3X2YVV51PU4L3J2HGNIJE6JTX651WT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3PDJHANYK5G0ZY6IHWD1XIW95RSH66,A3R6KO03P9QLNO,Submitted,Wed Nov 27 09:02:51 PST 2019,Wed Nov 27 09:06:31 PST 2019,Sat Nov 30 09:06:31 PST 2019,,,,220,100% (7/7),100% (7/7),100% (7/7),those wishing to,persons who wish to,5 - Highly Similar,,
121,3X2YVV51PU4L3J2HGNIJE6JTX651WT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3U5JL4WY5K9J612J3C28360PXQ64X2,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:03:56 PST 2019,Wed Nov 27 09:04:10 PST 2019,Sat Nov 30 09:04:10 PST 2019,,,,14,100% (95/95),100% (95/95),100% (95/95),those wishing to,persons who wish to,3,,
122,3X2YVV51PU4L3J2HGNIJE6JTX651WT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3WS1NTTKEYCL7RTXKH9KLWA5C9TF05,A18R8GG33EVI6C,Submitted,Wed Nov 27 09:02:54 PST 2019,Wed Nov 27 09:03:06 PST 2019,Sat Nov 30 09:03:06 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),those wishing to,persons who wish to,5 - Highly Similar,,
123,3A3KKYU7P3HIZ8O6991HYY7WVHZWMV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,31Z0PCVWUKF987BI00ZIHFZTBW8T7S,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:04:30 PST 2019,Wed Nov 27 09:04:35 PST 2019,Sat Nov 30 09:04:35 PST 2019,,,,5,100% (281/281),100% (281/281),100% (282/282),others and,other jurisdictions and,4,,
124,3A3KKYU7P3HIZ8O6991HYY7WVHZWMV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,37XITHEISW9249TMNS2YXMQPOM1CRQ,A1Q890R4148O5G,Submitted,Wed Nov 27 09:03:03 PST 2019,Wed Nov 27 09:03:13 PST 2019,Sat Nov 30 09:03:13 PST 2019,,,,10,100% (53/53),100% (53/53),100% (53/53),others and,other jurisdictions and,1 - Not Similar At All,,
125,3A3KKYU7P3HIZ8O6991HYY7WVHZWMV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3UXUOQ9OKEX4TBC9U081MA91N7N7AL,A14UJPO621M1X0,Submitted,Wed Nov 27 09:03:53 PST 2019,Wed Nov 27 09:04:01 PST 2019,Sat Nov 30 09:04:01 PST 2019,,,,8,100% (64/64),100% (64/64),100% (64/64),others and,other jurisdictions and,5 - Highly Similar,,
126,39KMGHJ4RZASO4GERXLYT6RFR9K00N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3KMS4QQVK2QNKH01OAJ24GPEQ70FKC,A2FJDUJZ38B9XL,Submitted,Wed Nov 27 09:04:24 PST 2019,Wed Nov 27 09:04:27 PST 2019,Sat Nov 30 09:04:27 PST 2019,,,,3,100% (40/40),100% (40/40),100% (40/40),convention provides,convention shall be,4,,
127,39KMGHJ4RZASO4GERXLYT6RFR9K00N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3TEM0PF1Q5XO97F1TBEUXW7K0WDD0S,A1X9X6JCC0UEKM,Submitted,Wed Nov 27 09:03:10 PST 2019,Wed Nov 27 09:03:17 PST 2019,Sat Nov 30 09:03:17 PST 2019,,,,7,100% (147/147),100% (147/147),100% (147/147),convention provides,convention shall be,4,,
128,39KMGHJ4RZASO4GERXLYT6RFR9K00N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3WEV0KO0OMSOAGZD2DXE72D3VOXDSG,A11YCM5MVQ35YY,Submitted,Wed Nov 27 09:04:25 PST 2019,Wed Nov 27 09:04:30 PST 2019,Sat Nov 30 09:04:30 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),convention provides,convention shall be,4,,
129,30Z7M1Q8UYK676JZE3V6BR9AJT8A8B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,32AT8R96GL9ARIAZO8N3H2HRHORUS6,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:04:01 PST 2019,Wed Nov 27 09:04:08 PST 2019,Sat Nov 30 09:04:08 PST 2019,,,,7,100% (294/294),100% (294/294),100% (295/295),both employers,the employer shall,1 - Not Similar At All,,
130,30Z7M1Q8UYK676JZE3V6BR9AJT8A8B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,337RC3OW052N0K499P07125F32UVLM,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:05:33 PST 2019,Wed Nov 27 09:08:00 PST 2019,Sat Nov 30 09:08:00 PST 2019,,,,147,100% (160/160),100% (160/160),100% (160/160),both employers,the employer shall,4,,
131,30Z7M1Q8UYK676JZE3V6BR9AJT8A8B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3SEPORI8WNZNDLIFDV0KDU20X00AZG,ACLYRDTCB65B0,Submitted,Wed Nov 27 09:04:15 PST 2019,Wed Nov 27 09:04:22 PST 2019,Sat Nov 30 09:04:22 PST 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),both employers,the employer shall,4,,
132,3SBX2M1TKDNXBL3ERW2FKF8ALPY4Q5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3BQU611VFPKU2BQXHRSL4BPNCFT99K,A3W3BL8E39MNTX,Submitted,Wed Nov 27 09:03:48 PST 2019,Wed Nov 27 09:03:55 PST 2019,Sat Nov 30 09:03:55 PST 2019,,,,7,100% (5/5),100% (5/5),100% (5/5),compromise is,compromise proposed,2,,
133,3SBX2M1TKDNXBL3ERW2FKF8ALPY4Q5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3F0BG9B9MPN5PTACA6MHPWR8QYPY7L,A3PRFA3M7OSCT5,Submitted,Wed Nov 27 09:03:28 PST 2019,Wed Nov 27 09:03:42 PST 2019,Sat Nov 30 09:03:42 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),compromise is,compromise proposed,4,,
134,3SBX2M1TKDNXBL3ERW2FKF8ALPY4Q5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3QY5DC2MXRK1ND5DION4A3YCSZKUFC,ACKF1WBCKVLY3,Submitted,Wed Nov 27 09:33:36 PST 2019,Wed Nov 27 09:34:31 PST 2019,Sat Nov 30 09:34:31 PST 2019,,,,55,100% (187/187),100% (187/187),100% (187/187),compromise is,compromise proposed,4,,
135,3GONHBMNHVYMT3TBKWLOX21ECJ3ZMO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3F1567XTNW50UA7JYT37Q6FCMFX9Q6,ACKF1WBCKVLY3,Submitted,Wed Nov 27 09:03:54 PST 2019,Wed Nov 27 09:03:59 PST 2019,Sat Nov 30 09:03:59 PST 2019,,,,5,100% (187/187),100% (187/187),100% (187/187),is anxious to,is intended to,5 - Highly Similar,,
136,3GONHBMNHVYMT3TBKWLOX21ECJ3ZMO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3JV9LGBJWTECO8HBXMHDTI6ZBR9OG3,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:03:40 PST 2019,Wed Nov 27 09:03:48 PST 2019,Sat Nov 30 09:03:48 PST 2019,,,,8,100% (95/95),100% (95/95),100% (95/95),is anxious to,is intended to,3,,
137,3GONHBMNHVYMT3TBKWLOX21ECJ3ZMO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3Z3ZLGNNSIUEF8I3HK2XZTCQMNN3QJ,A3MZ64PK251KIC,Submitted,Wed Nov 27 09:03:36 PST 2019,Wed Nov 27 09:03:53 PST 2019,Sat Nov 30 09:03:53 PST 2019,,,,17,100% (101/101),100% (101/101),100% (101/101),is anxious to,is intended to,3,,
138,36BTXXLZ2V8XNMIE4BRFP5IFHB04R6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3TDXMTX3CBU0VTH2NEVMXUXO55C6IV,A2WYGPR0ECWJFZ,Submitted,Wed Nov 27 09:07:52 PST 2019,Wed Nov 27 09:08:02 PST 2019,Sat Nov 30 09:08:02 PST 2019,,,,10,100% (123/123),100% (123/123),100% (123/123),considerably better,much better,5 - Highly Similar,,
139,36BTXXLZ2V8XNMIE4BRFP5IFHB04R6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3U0SRXB7CD5LVDQDCIBCDXK1NRHRNR,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:05:54 PST 2019,Wed Nov 27 09:06:02 PST 2019,Sat Nov 30 09:06:02 PST 2019,,,,8,100% (81/81),100% (81/81),100% (81/81),considerably better,much better,4,,
140,36BTXXLZ2V8XNMIE4BRFP5IFHB04R6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3X66WABAJWIN2JOPEOXL5F8OG1FG34,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:05:23 PST 2019,Wed Nov 27 09:09:18 PST 2019,Sat Nov 30 09:09:18 PST 2019,,,,235,100% (171/171),100% (171/171),100% (171/171),considerably better,much better,2,,
141,3M67TQBQQHO6LB29JV1KBN4L3ZQA90,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,32SVAV9L3F9MSSBMSO5B9TXLI513AC,A926VCMV1J536,Submitted,Wed Nov 27 09:03:28 PST 2019,Wed Nov 27 09:03:37 PST 2019,Sat Nov 30 09:03:37 PST 2019,,,,9,100% (5/5),100% (5/5),100% (5/5),"additionally , it","in addition , it has",5 - Highly Similar,,
142,3M67TQBQQHO6LB29JV1KBN4L3ZQA90,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,36H9ULYP62US9XUJ6PJQ31P1BI0JFH,AS398EK5DE396,Submitted,Wed Nov 27 09:04:34 PST 2019,Wed Nov 27 09:04:38 PST 2019,Sat Nov 30 09:04:38 PST 2019,,,,4,100% (1/1),100% (1/1),100% (1/1),"additionally , it","in addition , it has",4,,
143,3M67TQBQQHO6LB29JV1KBN4L3ZQA90,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3L6L49WXW0XA4II9X6JDBN954SY54X,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:06:08 PST 2019,Wed Nov 27 09:06:12 PST 2019,Sat Nov 30 09:06:12 PST 2019,,,,4,100% (247/247),100% (247/247),100% (247/247),"additionally , it","in addition , it has",2,,
144,3PUOXASB5737MJAHVNHJSGVUCKX9Z0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,31QNSG6A5RTQANJUX2ONQJ36XJN78H,A1X9X6JCC0UEKM,Submitted,Wed Nov 27 09:03:52 PST 2019,Wed Nov 27 09:03:56 PST 2019,Sat Nov 30 09:03:56 PST 2019,,,,4,100% (147/147),100% (147/147),100% (147/147),proposals presented in,the proposals contained in,5 - Highly Similar,,
145,3PUOXASB5737MJAHVNHJSGVUCKX9Z0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,32ZKVD547FNRB2GEY25744HR0NMB3F,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:04:26 PST 2019,Wed Nov 27 09:04:36 PST 2019,Sat Nov 30 09:04:36 PST 2019,,,,10,100% (23/23),100% (23/23),100% (23/23),proposals presented in,the proposals contained in,2,,
146,3PUOXASB5737MJAHVNHJSGVUCKX9Z0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,37TRT2X24QR2WGI31NXUKBYGWK8BJR,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:04:23 PST 2019,Wed Nov 27 09:04:28 PST 2019,Sat Nov 30 09:04:28 PST 2019,,,,5,100% (281/281),100% (281/281),100% (282/282),proposals presented in,the proposals contained in,3,,
147,3I7SHAD35MW39TN511T56I8F2QR7M5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,37Z929RLG98VR5VAO3XTC6VPYAJTSD,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:02:29 PST 2019,Wed Nov 27 09:02:37 PST 2019,Sat Nov 30 09:02:37 PST 2019,,,,8,100% (294/294),100% (294/294),100% (295/295),works well,are working,1 - Not Similar At All,,
148,3I7SHAD35MW39TN511T56I8F2QR7M5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3VP0C6EFSGWMRC7T8TTEPN45MDR6M4,A3W3BL8E39MNTX,Submitted,Wed Nov 27 09:02:36 PST 2019,Wed Nov 27 09:02:44 PST 2019,Sat Nov 30 09:02:44 PST 2019,,,,8,100% (5/5),100% (5/5),100% (5/5),works well,are working,1 - Not Similar At All,,
149,3I7SHAD35MW39TN511T56I8F2QR7M5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3ZGVPD4G6THSSHHOJVR18ZSSLPKZTP,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:03:52 PST 2019,Wed Nov 27 09:07:35 PST 2019,Sat Nov 30 09:07:35 PST 2019,,,,223,100% (171/171),100% (171/171),100% (171/171),works well,are working,3,,
150,3SD15I2WD2UJJ71QC9JY45ZD7OR63Q,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3FQ5JJ512LOZ89DIMY2FCLYNSZONKV,A926VCMV1J536,Submitted,Wed Nov 27 09:06:29 PST 2019,Wed Nov 27 09:06:37 PST 2019,Sat Nov 30 09:06:37 PST 2019,,,,8,100% (5/5),100% (5/5),100% (5/5),report addresses,report is,4,,
151,3SD15I2WD2UJJ71QC9JY45ZD7OR63Q,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3K9FOBBF2HJASFV07YEGRLB2HZTNLY,A3TUMZ954ORSUC,Submitted,Wed Nov 27 09:06:30 PST 2019,Wed Nov 27 09:06:39 PST 2019,Sat Nov 30 09:06:39 PST 2019,,,,9,100% (9/9),100% (9/9),100% (9/9),report addresses,report is,4,,
152,3SD15I2WD2UJJ71QC9JY45ZD7OR63Q,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3MRNMEIQW561634NI40DVGZ83VRLDE,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:06:34 PST 2019,Wed Nov 27 09:08:21 PST 2019,Sat Nov 30 09:08:21 PST 2019,,,,107,100% (95/95),100% (95/95),100% (95/95),report addresses,report is,3,,
153,3K8CQCU3KE1OHQ96LAGHBDWW079WNV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,352YTHGROVDMKB24Y8KM0KCV91OH4P,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:05:42 PST 2019,Wed Nov 27 09:05:48 PST 2019,Sat Nov 30 09:05:48 PST 2019,,,,6,100% (1/1),100% (1/1),100% (1/1),"of treaties ,",nations treaty,3,,
154,3K8CQCU3KE1OHQ96LAGHBDWW079WNV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,39PAAFCODM0BJXCEIY2YNTFWXFGVTP,A3R6KO03P9QLNO,Submitted,Wed Nov 27 09:05:36 PST 2019,Wed Nov 27 09:09:56 PST 2019,Sat Nov 30 09:09:56 PST 2019,,,,260,100% (7/7),100% (7/7),100% (7/7),"of treaties ,",nations treaty,1 - Not Similar At All,,
155,3K8CQCU3KE1OHQ96LAGHBDWW079WNV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3LOTDFNYA7ZEFHUIDO25SRJ9DFAFWB,A47E0Z3LTH37V,Submitted,Wed Nov 27 09:05:18 PST 2019,Wed Nov 27 09:05:27 PST 2019,Sat Nov 30 09:05:27 PST 2019,,,,9,100% (66/66),100% (66/66),100% (66/66),"of treaties ,",nations treaty,3,,
156,3TFJJUELSHPJE6E8I0IW7VMVXW12C2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,340UGXU9DY1QJAR3I3S8SP1YGSLUVB,A2DVT1QU9ZKVQB,Submitted,Wed Nov 27 09:04:02 PST 2019,Wed Nov 27 09:04:09 PST 2019,Sat Nov 30 09:04:09 PST 2019,,,,7,100% (1/1),100% (1/1),100% (1/1),it is concerned that,it notes with concern that,4,,
157,3TFJJUELSHPJE6E8I0IW7VMVXW12C2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3BC8WZX3V3W6ABI55PSTMHPBON5RRC,A2RPF0ANNKDJ3M,Submitted,Wed Nov 27 09:04:45 PST 2019,Wed Nov 27 09:04:57 PST 2019,Sat Nov 30 09:04:57 PST 2019,,,,12,100% (8/8),100% (8/8),100% (8/8),it is concerned that,it notes with concern that,4,,
158,3TFJJUELSHPJE6E8I0IW7VMVXW12C2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3R2PKQ87NW82KW2UAU23MQUAV4MIMA,ATHS9GUME1XCA,Submitted,Wed Nov 27 09:03:47 PST 2019,Wed Nov 27 09:03:57 PST 2019,Sat Nov 30 09:03:57 PST 2019,,,,10,100% (61/61),100% (61/61),100% (61/61),it is concerned that,it notes with concern that,4,,
159,31N9JPQXIPI6K0EHQBUHAAM9LJXHNH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,36U2A8VAG1ZTK8HWT0BQT1WUWJRYKV,AG7G6ZGG73JP7,Submitted,Wed Nov 27 09:05:42 PST 2019,Wed Nov 27 09:05:50 PST 2019,Sat Nov 30 09:05:50 PST 2019,,,,8,100% (1/1),100% (1/1),100% (1/1),"fight against racism ,","fighting racism ,",5 - Highly Similar,,
160,31N9JPQXIPI6K0EHQBUHAAM9LJXHNH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,39K0FND3AHFNEEJWY6AQ5S6RIXLMAG,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:07:45 PST 2019,Wed Nov 27 09:07:51 PST 2019,Sat Nov 30 09:07:51 PST 2019,,,,6,100% (247/247),100% (247/247),100% (247/247),"fight against racism ,","fighting racism ,",2,,
