,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
479,3IV1AEQ4DRDH8ZM3898J4QCT9GE8J1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3VE8AYVF8MX3PGY0FLMZEBGNV9EF85,A3SUMGGFWKMQ3D,Submitted,Wed Nov 27 10:04:46 PST 2019,Wed Nov 27 10:04:59 PST 2019,Sat Nov 30 10:04:59 PST 2019,,,,13,100% (54/54),100% (54/54),100% (54/54),what be a isosceles scaline ?,what religon consider jesus a prophet ?,1 - Not Similar At All,,
480,3Y40HMYLL1IG1GY5SGOPRR2XH5KXUT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3GS6S824SQXQ397ZBCLI0WSIF74NW0,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 10:06:07 PST 2019,Wed Nov 27 10:07:09 PST 2019,Sat Nov 30 10:07:09 PST 2019,,,,62,100% (218/218),100% (218/218),100% (218/218),10 fact about the tundra biome ?,be naruto and pein be brother ?,2,,
481,3Y40HMYLL1IG1GY5SGOPRR2XH5KXUT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3OSWBBLG1EXW6XLCWN316AUVA58DX1,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 10:05:24 PST 2019,Wed Nov 27 10:06:31 PST 2019,Sat Nov 30 10:06:31 PST 2019,,,,67,100% (322/322),100% (322/322),100% (322/322),10 fact about the tundra biome ?,be naruto and pein be brother ?,1 - Not Similar At All,,
482,3Y40HMYLL1IG1GY5SGOPRR2XH5KXUT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3YWRV122CSZS8YVQAAHY0BHQ5WTU8J,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:05:17 PST 2019,Wed Nov 27 10:05:22 PST 2019,Sat Nov 30 10:05:22 PST 2019,,,,5,100% (579/579),100% (579/579),100% (579/579),10 fact about the tundra biome ?,be naruto and pein be brother ?,4,,
483,3M47JKRKCX15K47WOQEUVM7ONAU86V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3D8YOU6S9EK54KC2HVK0GXLZZ12U6W,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:03:55 PST 2019,Wed Nov 27 10:04:00 PST 2019,Sat Nov 30 10:04:00 PST 2019,,,,5,100% (579/579),100% (579/579),100% (579/579),where do the olmec live off from ?,how many teaspoon in 1 lb of white powder ?,4,,
484,3M47JKRKCX15K47WOQEUVM7ONAU86V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3EKVH9QMEY4V5HIF8YI8GK0ZXW82DG,A2UEGJLWV8VYZA,Submitted,Wed Nov 27 10:07:27 PST 2019,Wed Nov 27 10:07:33 PST 2019,Sat Nov 30 10:07:33 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),where do the olmec live off from ?,how many teaspoon in 1 lb of white powder ?,3,,
485,3M47JKRKCX15K47WOQEUVM7ONAU86V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3HHRAGRYX85X9YU3JGB311KC7GOO9Q,A293Y9SY2ETQN5,Submitted,Wed Nov 27 10:06:13 PST 2019,Wed Nov 27 10:06:33 PST 2019,Sat Nov 30 10:06:33 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),where do the olmec live off from ?,how many teaspoon in 1 lb of white powder ?,1 - Not Similar At All,,
486,372AGES0I45OLO6OOMTKMGFDA6GRXJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3EO896NRAWV2S2CK19OFK5422TFJT0,A29IS23K76GS7W,Submitted,Wed Nov 27 10:02:21 PST 2019,Wed Nov 27 10:02:24 PST 2019,Sat Nov 30 10:02:24 PST 2019,,,,3,100% (1/1),100% (1/1),100% (1/1),who be the greek godness of love ?,how would you become a pro boxer ?,2,,
487,372AGES0I45OLO6OOMTKMGFDA6GRXJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3F1567XTNW50UA7JYT37Q6FCMH49QH,A2T3D68DRTSOTJ,Submitted,Wed Nov 27 10:03:11 PST 2019,Wed Nov 27 10:03:32 PST 2019,Sat Nov 30 10:03:32 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),who be the greek godness of love ?,how would you become a pro boxer ?,1 - Not Similar At All,,
488,372AGES0I45OLO6OOMTKMGFDA6GRXJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3M81GAB8A0JJI3MGWDH3HCA2AH8BQU,A1OZMT7ZSRH9BC,Submitted,Wed Nov 27 10:03:37 PST 2019,Wed Nov 27 10:03:56 PST 2019,Sat Nov 30 10:03:56 PST 2019,,,,19,100% (34/34),100% (34/34),100% (34/34),who be the greek godness of love ?,how would you become a pro boxer ?,1 - Not Similar At All,,
489,37S0QRNUFBGSOIQKH5BSF03FT5K88H,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3AQF3RZ558IGL2FCM6P1UXKWPEP6FB,A280UKMMBLRURU,Submitted,Wed Nov 27 10:05:31 PST 2019,Wed Nov 27 10:05:45 PST 2019,Sat Nov 30 10:05:45 PST 2019,,,,14,100% (2/2),100% (2/2),100% (2/2),nuclear develop during cell division whate stage ?,how much do a candy bar cost ?,1 - Not Similar At All,,
490,37S0QRNUFBGSOIQKH5BSF03FT5K88H,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3F0BG9B9MPN5PTACA6MHPWR8Q0YY7Y,A142UVY0NHR97M,Submitted,Wed Nov 27 10:04:47 PST 2019,Wed Nov 27 10:05:03 PST 2019,Sat Nov 30 10:05:03 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),nuclear develop during cell division whate stage ?,how much do a candy bar cost ?,1 - Not Similar At All,,
491,37S0QRNUFBGSOIQKH5BSF03FT5K88H,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3PPTZCWALQKF01PW2RX63UH51KTQZE,A14CLZWROI8UCS,Submitted,Wed Nov 27 10:03:46 PST 2019,Wed Nov 27 10:04:00 PST 2019,Sat Nov 30 10:04:00 PST 2019,,,,14,100% (220/220),100% (220/220),100% (220/220),nuclear develop during cell division whate stage ?,how much do a candy bar cost ?,1 - Not Similar At All,,
492,38VTL6WC4ADOG6Y0WB2J2THQKUM5YQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,32RIADZISS4BAKGK92WL4YJXIDD4S7,A3TYCJO2DG3RMH,Submitted,Wed Nov 27 10:05:37 PST 2019,Wed Nov 27 10:05:45 PST 2019,Sat Nov 30 10:05:45 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),1996 gran be loose power when idle or at lower speed ?,where be napoleopmn bonaparte bear ?,1 - Not Similar At All,,
493,38VTL6WC4ADOG6Y0WB2J2THQKUM5YQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3TMFV4NEP8E502KV5AWZIZ2NQC4W8K,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 10:05:08 PST 2019,Wed Nov 27 10:06:23 PST 2019,Sat Nov 30 10:06:23 PST 2019,,,,75,100% (218/218),100% (218/218),100% (218/218),1996 gran be loose power when idle or at lower speed ?,where be napoleopmn bonaparte bear ?,2,,
494,38VTL6WC4ADOG6Y0WB2J2THQKUM5YQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3VBEN272MKZRM09443YMDNG08IMSGI,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 10:06:03 PST 2019,Wed Nov 27 10:06:12 PST 2019,Sat Nov 30 10:06:12 PST 2019,,,,9,100% (317/317),100% (317/317),100% (317/317),1996 gran be loose power when idle or at lower speed ?,where be napoleopmn bonaparte bear ?,5 - Highly Similar,,
495,33TGB4G0LPH113JGSBYFMVGVYRDXT2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,31HQ4X3T3SA78SN5FUV2QFL84Z7LSG,A29IS23K76GS7W,Submitted,Wed Nov 27 10:05:06 PST 2019,Wed Nov 27 10:05:17 PST 2019,Sat Nov 30 10:05:17 PST 2019,,,,11,100% (1/1),100% (1/1),100% (1/1),fifty dollar bill date 1934 series letter b3 ?,which place do you think be better hawaii or new york ?,4,,
496,33TGB4G0LPH113JGSBYFMVGVYRDXT2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3HFNH7HEMHEF9KURCZ9HIN1ZQU1GQH,A2BCAFBK3VG02E,Submitted,Wed Nov 27 10:05:26 PST 2019,Wed Nov 27 10:05:37 PST 2019,Sat Nov 30 10:05:37 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),fifty dollar bill date 1934 series letter b3 ?,which place do you think be better hawaii or new york ?,1 - Not Similar At All,,
497,33TGB4G0LPH113JGSBYFMVGVYRDXT2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3U5JL4WY5K9J612J3C28360PXSEX47,A13XLIF77WB05P,Submitted,Wed Nov 27 10:05:32 PST 2019,Wed Nov 27 10:05:48 PST 2019,Sat Nov 30 10:05:48 PST 2019,,,,16,100% (13/13),100% (13/13),100% (13/13),fifty dollar bill date 1934 series letter b3 ?,which place do you think be better hawaii or new york ?,4,,
498,3XUY87HIVPEMUWUS57VUP055XFXMM6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,34Q075JO1XDUHCZPDIUZWU6BB1M106,A5R83F7ZE6LX8,Submitted,Wed Nov 27 10:07:49 PST 2019,Wed Nov 27 10:07:54 PST 2019,Sat Nov 30 10:07:54 PST 2019,,,,5,100% (38/38),100% (38/38),100% (38/38),what be the ticker symbol for kaiser permente ?,what be public policy in regard to consumer protection ?,4,,
499,3XUY87HIVPEMUWUS57VUP055XFXMM6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,382M9COHEHF9HZ5HND3YSLDCGZQEU1,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 10:02:23 PST 2019,Wed Nov 27 10:02:39 PST 2019,Sat Nov 30 10:02:39 PST 2019,,,,16,100% (588/588),100% (588/588),100% (588/588),what be the ticker symbol for kaiser permente ?,what be public policy in regard to consumer protection ?,4,,
500,3XUY87HIVPEMUWUS57VUP055XFXMM6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3YJ6NA41JBG40AJDKSFVFV35DQXJPY,A3TYCJO2DG3RMH,Submitted,Wed Nov 27 10:07:28 PST 2019,Wed Nov 27 10:07:34 PST 2019,Sat Nov 30 10:07:34 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),what be the ticker symbol for kaiser permente ?,what be public policy in regard to consumer protection ?,1 - Not Similar At All,,
501,3M0556243SKM64NBVL6H7PAW54VNF0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3IAS3U3I0FG2QKKVU2R2LUCZUBUB2G,A29IS23K76GS7W,Submitted,Wed Nov 27 10:03:19 PST 2019,Wed Nov 27 10:03:32 PST 2019,Sat Nov 30 10:03:32 PST 2019,,,,13,100% (1/1),100% (1/1),100% (1/1),what name do you use for lipid ?,7 kind of literature and its example ?,3,,
502,3M0556243SKM64NBVL6H7PAW54VNF0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3JBT3HLQF82U0POH2EIH3PRVWO7ZPW,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 10:04:28 PST 2019,Wed Nov 27 10:05:42 PST 2019,Sat Nov 30 10:05:42 PST 2019,,,,74,100% (218/218),100% (218/218),100% (218/218),what name do you use for lipid ?,7 kind of literature and its example ?,3,,
503,3M0556243SKM64NBVL6H7PAW54VNF0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3TDXMTX3CBU0VTH2NEVMXUXO56H6I2,A1MWYS9YMR5MGQ,Submitted,Wed Nov 27 10:05:33 PST 2019,Wed Nov 27 10:05:41 PST 2019,Sat Nov 30 10:05:41 PST 2019,,,,8,100% (3/3),100% (3/3),100% (3/3),what name do you use for lipid ?,7 kind of literature and its example ?,1 - Not Similar At All,,
504,371Q3BEXDH9PRY6G4THA9B0K48XSZ5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,33CID57104T3OB2QPFU1I7DWCJAL3Q,A258OCH27S72CF,Submitted,Wed Nov 27 10:07:53 PST 2019,Wed Nov 27 10:08:02 PST 2019,Sat Nov 30 10:08:02 PST 2019,,,,9,100% (1/1),100% (1/1),100% (1/1),how do a butterfly protect ?,whenis ginny weasley 's birthday ?,1 - Not Similar At All,,
505,371Q3BEXDH9PRY6G4THA9B0K48XSZ5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,33F859I566D65ANDDNU98YI1JUDBHZ,A2G44A4ZPWRPXU,Submitted,Wed Nov 27 10:05:59 PST 2019,Wed Nov 27 10:24:45 PST 2019,Sat Nov 30 10:24:45 PST 2019,,,,1126,100% (109/109),100% (109/109),100% (109/109),how do a butterfly protect ?,whenis ginny weasley 's birthday ?,1 - Not Similar At All,,
506,371Q3BEXDH9PRY6G4THA9B0K48XSZ5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,34X6J5FLPTYP0MKSK5UKF0TFIMJQJW,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 10:08:02 PST 2019,Wed Nov 27 10:08:11 PST 2019,Sat Nov 30 10:08:11 PST 2019,,,,9,100% (435/435),100% (435/435),100% (435/435),how do a butterfly protect ?,whenis ginny weasley 's birthday ?,4,,
507,3XDSWAMB22S06PGTKB8X3DKYD2QQCF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,32N49TQG3GI641D5CYBHSOP49R2VAD,A29IS23K76GS7W,Submitted,Wed Nov 27 10:04:40 PST 2019,Wed Nov 27 10:04:47 PST 2019,Sat Nov 30 10:04:47 PST 2019,,,,7,100% (1/1),100% (1/1),100% (1/1),what be the major goal of us policy in latin america ?,what be telephony cic ?,2,,
508,3XDSWAMB22S06PGTKB8X3DKYD2QQCF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3KWTYT0870362QPU3YIUX4BGQF0L5F,A2G44A4ZPWRPXU,Submitted,Wed Nov 27 10:06:01 PST 2019,Wed Nov 27 10:24:55 PST 2019,Sat Nov 30 10:24:55 PST 2019,,,,1134,100% (109/109),100% (109/109),100% (109/109),what be the major goal of us policy in latin america ?,what be telephony cic ?,1 - Not Similar At All,,
509,3XDSWAMB22S06PGTKB8X3DKYD2QQCF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3WS1NTTKEYCL7RTXKH9KLWA5CB4F0K,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 10:07:00 PST 2019,Wed Nov 27 10:07:06 PST 2019,Sat Nov 30 10:07:06 PST 2019,,,,6,100% (47/47),100% (47/47),100% (47/47),what be the major goal of us policy in latin america ?,what be telephony cic ?,5 - Highly Similar,,
510,3IJ95K7NDXCSK4J665CZPAA86JVNGZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3IKZ72A5B4GOSNL4LNBIW86IK4EFNU,A14CLZWROI8UCS,Submitted,Wed Nov 27 10:06:09 PST 2019,Wed Nov 27 10:06:22 PST 2019,Sat Nov 30 10:06:22 PST 2019,,,,13,100% (220/220),100% (220/220),100% (220/220),what be ment by the term carbohydrate loading ?,what type of natural resource deo egypt have ?,1 - Not Similar At All,,
511,3IJ95K7NDXCSK4J665CZPAA86JVNGZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3JMSRU9HQIU9UEUHS3D3O7FVU60EVR,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 10:04:25 PST 2019,Wed Nov 27 10:04:32 PST 2019,Sat Nov 30 10:04:32 PST 2019,,,,7,100% (317/317),100% (317/317),100% (317/317),what be ment by the term carbohydrate loading ?,what type of natural resource deo egypt have ?,2,,
512,3IJ95K7NDXCSK4J665CZPAA86JVNGZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3TVSS0C0E10OYMCJ887U9VYA4PRTW8,A39D25R6PBMISX,Submitted,Wed Nov 27 10:07:57 PST 2019,Wed Nov 27 10:13:34 PST 2019,Sat Nov 30 10:13:34 PST 2019,,,,337,100% (3/3),100% (3/3),100% (3/3),what be ment by the term carbohydrate loading ?,what type of natural resource deo egypt have ?,4,,
513,37NXA7GVST6LE16GJNV6CJ9TO3JVLU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,39U1BHVTDLRR7OAVYOWS4YND6WVT30,A3SUMGGFWKMQ3D,Submitted,Wed Nov 27 10:06:18 PST 2019,Wed Nov 27 10:08:08 PST 2019,Sat Nov 30 10:08:08 PST 2019,,,,110,100% (54/54),100% (54/54),100% (54/54),amerigo cortes reason for exploration ?,1 deadliest spider ?,1 - Not Similar At All,,
514,37NXA7GVST6LE16GJNV6CJ9TO3JVLU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3OWEPKL089CBDU6Y34D68GT1MGUN7X,A2B1YSMEHN1G2K,Submitted,Wed Nov 27 10:04:34 PST 2019,Wed Nov 27 10:05:10 PST 2019,Sat Nov 30 10:05:10 PST 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),amerigo cortes reason for exploration ?,1 deadliest spider ?,1 - Not Similar At All,,
515,37NXA7GVST6LE16GJNV6CJ9TO3JVLU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3SNVL38CI4SGH5GRX8T1WA4BTWICKC,A3746TDKYH8SJ9,Submitted,Wed Nov 27 10:07:15 PST 2019,Wed Nov 27 10:07:25 PST 2019,Sat Nov 30 10:07:25 PST 2019,,,,10,100% (282/282),100% (282/282),100% (282/282),amerigo cortes reason for exploration ?,1 deadliest spider ?,2,,
516,3JYPJ2TAYI8M9PZOB0J9BEFR5JWPFY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3EFVCAY5L39JUIKWYBDKT98FOGWJ8D,AKPREVCOLFOBY,Submitted,Wed Nov 27 10:06:28 PST 2019,Wed Nov 27 10:06:35 PST 2019,Sat Nov 30 10:06:35 PST 2019,,,,7,100% (2/2),100% (2/2),100% (2/2),what be term of chernobyl ?,how many inch be in 164 cm ?,1 - Not Similar At All,,
517,3JYPJ2TAYI8M9PZOB0J9BEFR5JWPFY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3GD6L00D3SXRKQ6W2NHXURDOE4LM10,A2F6ZON8X5EAGL,Submitted,Wed Nov 27 10:06:23 PST 2019,Wed Nov 27 10:06:35 PST 2019,Sat Nov 30 10:06:35 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),what be term of chernobyl ?,how many inch be in 164 cm ?,2,,
518,3JYPJ2TAYI8M9PZOB0J9BEFR5JWPFY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3RRCEFRB7MCCTYZIYGAQE99XEPQ4B5,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 10:03:49 PST 2019,Wed Nov 27 10:03:55 PST 2019,Sat Nov 30 10:03:55 PST 2019,,,,6,100% (432/432),100% (432/432),100% (432/432),what be term of chernobyl ?,how many inch be in 164 cm ?,1 - Not Similar At All,,
519,379OL9DBSSE7HT0CZ1F0E9MS6Q4Y99,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,36H9ULYP62US9XUJ6PJQ31P1BKBFJS,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 10:09:02 PST 2019,Wed Nov 27 10:10:00 PST 2019,Sat Nov 30 10:10:00 PST 2019,,,,58,100% (47/47),100% (47/47),100% (47/47),which transition metal be use to make jewellery ?,typical dish in guatemala ?,4,,
520,379OL9DBSSE7HT0CZ1F0E9MS6Q4Y99,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3RJSC4XJ10UT5U08E5WBZKJSNHP50Q,A1540UBS9SMV3Q,Submitted,Wed Nov 27 10:05:38 PST 2019,Wed Nov 27 10:05:53 PST 2019,Sat Nov 30 10:05:53 PST 2019,,,,15,100% (178/178),100% (178/178),100% (178/178),which transition metal be use to make jewellery ?,typical dish in guatemala ?,1 - Not Similar At All,,
521,379OL9DBSSE7HT0CZ1F0E9MS6Q4Y99,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851055;OriginalHitTemplateId:928390905;,14400,3ZAZR5XV01IB60FDX9WBJPSOX5TZCJ,A2T3D68DRTSOTJ,Submitted,Wed Nov 27 10:05:14 PST 2019,Wed Nov 27 10:05:37 PST 2019,Sat Nov 30 10:05:37 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),which transition metal be use to make jewellery ?,typical dish in guatemala ?,1 - Not Similar At All,,
